reviewId,review,score,gender,location,date,sentiment,Tópico_Dominante
6120,How do I make at least one payment to confirm the payment method?? where is the option??!!,2,male,"Chennai, India",2021-06-26,negativo,2
6121,"Too awkward to use. The favourite artists section is hidden at the bottom of the page, so you have to scroll through irrelevant stuff before you get to it, and then you can't sort alphabetically. You can't just add artists to your library, you need to add the albums one at a time. The listen now page seems too geared towards playlists of random songs rather than just finding an album and listening to it. Again, it seems too clunky to use when you want to just listen to music. And too expensive.",2,female,"Wellington, New Zealand",2024-02-26,negativo,1
6122,The app is good though,2,female,"Sydney, Australia",2023-12-20,negativo,1
6123,777sdi 7,2,male,"Denver, United States",2022-03-28,negativo,0
6124,The Search feature downgraded and it is bad. I cannot even search my Library now. Some radio channels disappeared. Would be nice if you have a voice search feature.,2,male,"San Antonio, United States",2023-02-04,negativo,1
6125,randomly will not play the music I am paying for,2,male,"Valencia, Spain",2021-05-27,negativo,1
6126,This app disconnects lots,2,male,"Tijuana, Mexico",2022-08-11,negativo,0
6127,This app has worked just fine for as long as I've had it installed until recently. It constantly starts on its own every time I get a notification from another app. It's a good thing the last thing on play wasn't ratchet because I would have definitely been embarrassed in some settings. Fix your app Apple.,2,male,"Hanoi, Vietnam",2021-09-06,negativo,1
6128,"Been using it for years, but it breaks about once a month for some ungodly reason. My Internet is fine, I've restarted my phone, so the only issue I can think of is the app being stupid. Okay music app though when it does work, marginally better than Spotify in my opinion.",2,male,"Seattle, United States",2022-06-11,negativo,1
6129,You cannot listen to your purchases,2,male,"Montreal, Canada",2022-12-20,negativo,2
6130,"Normally it's great, but ever since the last update listening to any music besides the station music is impossible, it keeps stuttering, sometimes for nearly an entire song, and it does this on nearly every song I play, regardless of if it's downloaded or not. Currently only that stations are working, but they're working great. Can't listen to anything offline at all. The same problem is happening on my brother's phone, both of us have androids, not happening on my dad's apple though.",2,male,"Dar es Salaam, Tanzania",2021-12-05,negativo,1
6131,"The latest update in May has unlinked my apple music account with my alexa account and I cannot link them up anymore. I get an error message on apple music saying that my alexa app needs to be updated or reinstalled, I have tried both and this does not fix the problem. So now I can no longer play apple music on my alexa at all. Edit: I have since found that it works fine on iPhones, just not androids. I had to use my partners phone to make it work. I will upgrade my star rating to reflect this.",2,male,"Berlin, Germany",2021-04-17,negativo,1
6132,The app keeps closing unexpectedly on my Google Pixel. I've reported the case to Apple but no help has been given. And yet I'm paying for my subscription.,2,male,"Jakarta, Indonesia",2021-09-16,negativo,2
6133,Can't even subscribe properly,2,male,"Dallas, United States",2022-11-17,negativo,2
6134,Song song,2,male,"Tunis, Tunisia",2022-01-14,negativo,1
6135,It duplicates playlists ands songs on my play autoplay doesn't work and songs from other lists play that I didn't pick starting to have to many bugs to be enjoyable,2,male,"Hong Kong, China",2021-07-17,negativo,1
6136,This app does not have a clue how to play similar artists continuously!,2,male,"Kampala, Uganda",2021-11-08,negativo,1
6137,Applemusic,2,male,"Calgary, Canada",2022-04-10,negativo,0
6138,I don't like to open it because it won't stop playing. Every time I get in my car or off a phone call It starts up EVEN if I have closed the app,2,male,"New York, United States",2023-04-27,negativo,1
6139,My code is not coming,2,male,"Santiago, Chile",2023-05-12,negativo,2
6140,Fsir,2,male,"Chicago, United States",2022-09-24,negativo,0
6141,Recently had not been letting me use infinity play,2,male,"Bogotá, Colombia",2023-05-20,negativo,1
6142,"My library of iTunes purchases is disappearing on the android. Doesn't seem to be a working download for iTunes on Android yet, there is one fornMicrosoft Windows which is silly because that's what android is",2,male,"Nairobi, Kenya",2021-12-18,negativo,1
6143,"2 yrs later, still casting issues. Developers must be more occupied with their transition surgery planning. Same complaints as others. Casting is hit or miss. Stopped working again recently, all other apps casted fine. Uninstalled/installed & magically works again but then need to download gigs of songs again for offline listening. Songs sometimes skip to next before first even played.",2,male,"Durban, South Africa",2022-01-22,negativo,1
6144,cant cancel my subscription you nuts.,2,male,"Abuja, Nigeria",2022-01-03,negativo,2
6145,I am failing to Sign Into my Apple account. It's rejecting all my saved passwords. Payment has gone through. 🤷🏾‍♀️ Prompting me to subscribe.,2,male,"Chicago, United States",2022-04-28,negativo,2
6146,"Edit (15.12.2024): How did you manage to break the function of opening the songs directly from Shazam? At first it shows the album and the song as it was before, then some shuffling happens to the new UI and everything resets to default home page screen? Frequent problems with playlist loading/updating. Songs aren't adding to playlists. App freezes, player jumps through songs in queue of play next (2-5 at a time).",2,male,"Caracas, Venezuela",2023-05-09,negativo,1
6147,"I miss a payment for couple of weeks not even a month and all my playlist i took weeks to find and organized are gone, only reason it works i downloaded on my Android but it still not working right and some songs didn't download again. I will try to get it to work see if it syncs and then update my decision if it works.",2,male,"Singapore, Singapore",2021-07-08,negativo,1
6148,I am unable to verify my student eligibilty on the app. Very bad experience.,2,male,"Budapest, Hungary",2021-01-31,negativo,2
6149,Search section not responsive!!!,2,male,"San Jose, United States",2022-04-13,negativo,0
6150,I am unable to renew my subscription as I want to change from family to Individual plan. Not allowing me to make payments. I have lost my playlists because of that,2,male,"Nairobi, Kenya",2022-02-11,negativo,2
6151,needs volume normalization,2,male,"Budapest, Hungary",2021-01-04,negativo,1
6152,Songs will sometimes not play when connected to WiFi. It tries to load then continually skips to another song until I turn WiFi off. Please help!,2,male,"Ottawa, Canada",2023-05-03,negativo,1
6153,Keeps skipping n going in n out while listening to recent albums on android devices,2,male,"Cape Town, South Africa",2022-03-07,negativo,1
6154,"Near non functional at times for no apparent reason and there is nothing you can do but wait. No access to your own downloaded music without an Internet connection at times, which is a total failure point.",2,female,"Brisbane, Australia",2023-12-18,negativo,1
6155,I cant subscribe when used shoppe pay and gopay,2,male,"New York, United States",2022-10-02,negativo,2
6156,"Everything work properly. except 2 things. During idle state, the widget at homescreen shows red color which is oversaturated. If you click pause via the shortcut at lock screen, it will disappear after a while.",2,male,"Riyadh, Saudi Arabia",2021-07-27,negativo,0
6157,Constantly skipping the first few seconds of each song.,2,male,"Brussels, Belgium",2021-04-29,negativo,1
6158,"Oct 2018: Downloads do not work, app crashes often. Very disappointed and will cancel soon if things do not get better. Oct 2023: Gave it another try without much success. Still very buggy and slow compared to the competition. Navigation is a hassle and algorhythms are poor.",2,male,"Budapest, Hungary",2021-01-26,negativo,1
